ID	geneLength	allCountsMulti	filteredCountsMulti	dupRateMulti	dupsPerIdMulti	RPKMulti	PKMMulti	allCounts	filteredCounts	dupRate	dupsPerId	RPK	RPKM
YAL069W	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL068W-A	255	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL068C	363	4	4	0	0	11.0192837465565	117.787794451818	4	4	0	0	11.0192837465565	117.787794451818
YAL067W-A	228	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL067C	1782	2	2	0	0	1.12233445566779	11.9969049904629	2	2	0	0	1.12233445566779	11.9969049904629
YAL066W	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL065C	387	2	2	0	0	5.16795865633075	55.2415625142247	0	0	NA	0	0	0
YAL064W-B	381	5	5	0	0	13.1233595800525	140.278770951476	5	5	0	0	13.1233595800525	140.278770951476
YAL064C-A	381	1	1	0	0	2.6246719160105	28.0557541902952	1	1	0	0	2.6246719160105	28.0557541902952
YAL064W	285	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL063C-A	291	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL063C	3969	7	7	0	0	1.7636684303351	18.8522792707275	4	4	0	0	1.00781053162006	10.7727310118443
YAL062W	1374	15	15	0	0	10.9170305676856	116.694785442167	15	15	0	0	10.9170305676856	116.694785442167
YAL061W	1254	13	13	0	0	10.3668261562998	110.81351714875	13	13	0	0	10.3668261562998	110.81351714875
YAL060W	1149	50	50	0	0	43.5161009573542	465.154149108028	50	50	0	0	43.5161009573542	465.154149108028
YAL059C-A	423	1	1	0	0	2.36406619385343	25.270076469273	0	0	NA	0	0	0
YAL059W	639	42	42	0	0	65.7276995305164	702.579309159787	42	42	0	0	65.7276995305164	702.579309159787
YAL058W	1509	46	45	0.0217391304347826	1	30.4837640821736	325.848341907962	46	45	0.0217391304347826	1	30.4837640821736	325.848341907962
YAL056C-A	351	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL056W	2643	76	76	0	0	28.7552024214907	307.371327406049	76	76	0	0	28.7552024214907	307.371327406049
YAL055W	543	3	3	0	0	5.52486187845304	59.0565875497375	3	3	0	0	5.52486187845304	59.0565875497375
YAL054C	2142	5	5	0	0	2.33426704014939	24.9515460936099	5	5	0	0	2.33426704014939	24.9515460936099
YAL053W	2352	158	158	0	0	67.1768707482993	718.069851508245	156	156	0	0	66.3265306122449	708.980359717001
YAL051W	3144	83	83	0	0	26.3994910941476	282.190558129677	82	82	0	0	26.0814249363868	278.790671887151
YAL049C	741	46	45	0.0217391304347826	1	62.0782726045884	663.569700322691	46	45	0.0217391304347826	1	62.0782726045884	663.569700322691
YAL048C	1989	27	27	0	0	13.5746606334842	145.102837282839	27	27	0	0	13.5746606334842	145.102837282839
YAL047W-A	330	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL047C	1869	20	20	0	0	10.7009095773141	114.38461579992	20	20	0	0	10.7009095773141	114.38461579992
YAL046C	357	13	13	0	0	36.4145658263305	389.244119060314	13	13	0	0	36.4145658263305	389.244119060314
YAL045C	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL044W-A	333	16	16	0	0	48.048048048048	513.597229861981	16	16	0	0	48.048048048048	513.597229861981
YAL044C	513	69	68	0.0144927536231884	1	134.502923976608	1437.73435069916	69	68	0.0144927536231884	1	134.502923976608	1437.73435069916
YAL043C	2358	82	81	0.0121951219512195	1	34.7752332485157	371.720895849535	82	81	0.0121951219512195	1	34.7752332485157	371.720895849535
YAL042C-A	378	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL042W	1248	184	183	0.00543478260869565	1	147.435897435897	1575.97803826639	184	183	0.00543478260869565	1	147.435897435897	1575.97803826639
YAL041W	2565	94	94	0	0	36.6471734892787	391.730518741221	94	94	0	0	36.6471734892787	391.730518741221
YAL040C	1743	66	66	0	0	37.8657487091222	404.756164583571	66	66	0	0	37.8657487091222	404.756164583571
YAL039C	810	20	20	0	0	24.6913580246914	263.931909790185	20	20	0	0	24.6913580246914	263.931909790185
YAL038W	1503	11347	9147	0.193883845950471	2200	7549.56753160346	80699.1569565959	11231	9042	0.194906953966699	2189	7472.38855622089	79874.1721846769
YAL037C-B	975	3	2	0.333333333333333	1	3.07692307692308	32.8899764507769	3	2	0.333333333333333	1	3.07692307692308	32.8899764507769
YAL037C-A	93	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL037W	804	7	7	0	0	8.70646766169154	93.0655428178076	6	6	0	0	7.46268656716418	79.7704652724066
YAL036C	1110	100	98	0.02	2	90.0900900900901	962.994805991214	100	98	0.02	2	90.0900900900901	962.994805991214
YAL035W	3009	802	789	0.0162094763092269	13	266.533732136923	2849.04365632934	800	787	0.01625	13	265.869059488202	2841.93880930608
YAL034C-B	354	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL034W-A	870	8	8	0	0	9.19540229885057	98.2918836459998	8	8	0	0	9.19540229885057	98.2918836459998
YAL034C	1242	12	12	0	0	9.66183574879227	103.277703830942	12	12	0	0	9.66183574879227	103.277703830942
YAL033W	522	22	22	0	0	42.1455938697318	450.504466710832	22	22	0	0	42.1455938697318	450.504466710832
YAL032C	1140	22	22	0	0	19.2982456140351	206.28362423075	22	22	0	0	19.2982456140351	206.28362423075
YAL031W-A	309	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL031C	2283	39	39	0	0	17.0827858081472	182.602037456678	39	39	0	0	17.0827858081472	182.602037456678
YAL030W	354	25	25	0	0	70.6214689265537	754.889996221927	25	25	0	0	70.6214689265537	754.889996221927
YAL029C	4416	255	255	0	0	57.7445652173913	617.245651802113	255	255	0	0	57.7445652173913	617.245651802113
YAL028W	1587	4	4	0	0	2.52047889098929	26.9420096950283	4	4	0	0	2.52047889098929	26.9420096950283
YAL027W	786	7	7	0	0	8.9058524173028	95.1968147907346	7	7	0	0	8.9058524173028	95.1968147907346
YAL026C-A	438	8	8	0	0	18.2648401826484	195.237303132465	8	8	0	0	18.2648401826484	195.237303132465
YAL026C	4068	184	184	0	0	45.2310717797443	483.485887845736	184	184	0	0	45.2310717797443	483.485887845736
HRA1	564	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL025C	921	64	64	0	0	69.4896851248643	742.792084881823	64	64	0	0	69.4896851248643	742.792084881823
YAL024C	4308	72	72	0	0	16.7130919220056	178.65028991369	72	72	0	0	16.7130919220056	178.65028991369
YAL023C	2280	490	485	0.0102040816326531	5	214.912280701754	2297.24945166062	490	485	0.0102040816326531	5	214.912280701754	2297.24945166062
YAL022C	1554	61	61	0	0	39.2535392535393	419.590594039029	61	61	0	0	39.2535392535393	419.590594039029
YAL021C	2514	153	153	0	0	60.8591885441527	650.538615359936	148	148	0	0	58.8703261734288	629.279183485428
YAL020C	1002	16	16	0	0	15.9680638722555	170.68650453497	16	16	0	0	15.9680638722555	170.68650453497
YAL019W-A	570	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL019W	3396	196	196	0	0	57.7149587750294	616.92918136469	194	194	0	0	57.1260306242638	610.633985636478
YAL018C	978	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL017W	4071	125	124	0.008	1	30.7049864898059	328.21304183562	117	116	0.00854700854700855	1	28.7398673544584	307.207407158141
YAL016C-B	186	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL016C-A	315	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL016W	1908	227	225	0.00881057268722467	2	118.972746331237	1271.72851816356	227	225	0.00881057268722467	2	118.972746331237	1271.72851816356
YAL015C	1200	10	10	0	0	8.33333333333333	89.0770195541873	10	10	0	0	8.33333333333333	89.0770195541873
YAL014C	768	32	32	0	0	41.6666666666667	445.385097770937	32	32	0	0	41.6666666666667	445.385097770937
YAL013W	1218	25	25	0	0	20.5254515599343	219.401525995535	25	25	0	0	20.5254515599343	219.401525995535
YAL012W	1185	482	477	0.0103734439834025	5	406.751054852321	4347.86060001198	482	477	0.0103734439834025	5	406.751054852321	4347.86060001198
YAL011W	1878	23	23	0	0	12.2470713525027	130.911913721809	23	23	0	0	12.2470713525027	130.911913721809
YAL010C	1482	31	31	0	0	20.9176788124157	223.594138152211	31	31	0	0	20.9176788124157	223.594138152211
YAL009W	780	12	12	0	0	15.3846153846154	164.449882253884	12	12	0	0	15.3846153846154	164.449882253884
YAL008W	597	12	12	0	0	20.1005025125628	214.859142643266	12	12	0	0	20.1005025125628	214.859142643266
YAL007C	648	101	100	0.0099009900990099	1	155.864197530864	1666.07018055054	101	100	0.0099009900990099	1	155.864197530864	1666.07018055054
tP(UGG)A	72	2	2	0	0	27.7777777777778	296.923398513958	2	2	0	0	27.7777777777778	296.923398513958
YAL005C	1929	8458	7064	0.164814376921258	1394	4384.65526179368	46868.6426991799	8346	6960	0.166067577282531	1386	4326.59409020218	46248.0127651165
YAL004W	648	0	0	NA	0	0	0	0	0	NA	0	0	0
YAL003W	621	1557	1379	0.11432241490045	178	2507.24637681159	26800.5641441294	1547	1369	0.115061409179056	178	2491.14331723027	26628.4346377445
snR18	102	20	19	0.05	1	196.078431372549	2095.92987186323	20	19	0.05	1	196.078431372549	2095.92987186323
YAL002W	3825	69	69	0	0	18.0392156862745	192.825548211417	69	69	0	0	18.0392156862745	192.825548211417
YAL001C	3483	62	62	0	0	17.800746482917	190.276493104552	62	62	0	0	17.800746482917	190.276493104552
YAR002W	1620	79	79	0	0	48.7654320987654	521.265521835615	72	72	0	0	44.4444444444444	475.077437622332
YAR002C-A	660	113	110	0.0265486725663717	3	171.212121212121	1830.12785629512	111	108	0.027027027027027	3	168.181818181818	1797.73621282087
YAR003W	1281	25	25	0	0	19.5160031225605	208.611287012148	25	25	0	0	19.5160031225605	208.611287012148
YAR007C	1866	109	108	0.00917431192660551	1	58.4137191854234	624.398400733532	107	106	0.00934579439252336	1	57.3419078242229	612.941549343926
YAR008W	828	5	5	0	0	6.03864734299517	64.5485648943387	5	5	0	0	6.03864734299517	64.5485648943387
YAR009C	3591	39589	29999	0.242239005784435	9590	11024.5057087162	117843.613270868	38680	29156	0.246225439503619	9524	10771.372876636	115137.815082906
YAR010C	1323	17586	13179	0.250597065847833	4407	13292.5170068027	142086.93568072	16958	12619	0.255867437197783	4339	12817.8382464097	137012.979374141
tA(UGC)A	73	0	0	NA	0	0	0	0	0	NA	0	0	0
YAR014C	2130	85	84	0.0117647058823529	1	39.906103286385	426.566009132728	85	84	0.0117647058823529	1	39.906103286385	426.566009132728
